period,interest,riskGroup,gyraMaisFee,bankFee,partnerFee,type
5,0.0329,5,0.021,0.009,0.01,09306604000135
6,0.0329,5,0.025,0.01,0.01,09306604000135
7,0.0349,5,0.03,0.01,0.01,09306604000135
8,0.0349,5,0.03,0.01,0.01,09306604000135
9,0.0349,5,0.035,0.01,0.01,09306604000135
10,0.0379,5,0.04,0.01,0.01,09306604000135
11,0.0379,5,0.04,0.01,0.01,09306604000135
12,0.0379,5,0.04,0.01,0.01,09306604000135
13,0.0399,5,0.04,0.01,0.01,09306604000135
14,0.0399,5,0.04,0.01,0.01,09306604000135
15,0.0399,5,0.04,0.01,0.01,09306604000135
16,0.0399,5,0.04,0.01,0.01,09306604000135
17,0.0399,5,0.04,0.01,0.01,09306604000135
18,0.0399,5,0.04,0.01,0.01,09306604000135
19,0.0429,5,0.04,0.01,0.01,09306604000135
20,0.0429,5,0.04,0.01,0.01,09306604000135
21,0.0429,5,0.04,0.01,0.01,09306604000135
22,0.0429,5,0.04,0.01,0.01,09306604000135
23,0.0429,5,0.04,0.01,0.01,09306604000135
24,0.0429,5,0.04,0.01,0.01,09306604000135
1,0.0249,6,0.012,0.006,0.01,09306604000135
2,0.0249,6,0.012,0.006,0.01,09306604000135
3,0.0249,6,0.012,0.006,0.01,09306604000135
4,0.0249,6,0.0135,0.0075,0.01,09306604000135
5,0.0249,6,0.021,0.009,0.01,09306604000135
6,0.0249,6,0.025,0.01,0.01,09306604000135
7,0.0279,6,0.03,0.01,0.01,09306604000135
8,0.0279,6,0.03,0.01,0.01,09306604000135
9,0.0279,6,0.035,0.01,0.01,09306604000135
10,0.0299,6,0.04,0.01,0.01,09306604000135
11,0.0299,6,0.04,0.01,0.01,09306604000135
12,0.0299,6,0.04,0.01,0.01,09306604000135
13,0.0329,6,0.04,0.01,0.01,09306604000135
14,0.0329,6,0.04,0.01,0.01,09306604000135
15,0.0329,6,0.04,0.01,0.01,09306604000135
16,0.0329,6,0.04,0.01,0.01,09306604000135
17,0.0329,6,0.04,0.01,0.01,09306604000135
18,0.0329,6,0.04,0.01,0.01,09306604000135
19,0.0349,6,0.04,0.01,0.01,09306604000135
20,0.0349,6,0.04,0.01,0.01,09306604000135
21,0.0349,6,0.04,0.01,0.01,09306604000135
22,0.0349,6,0.04,0.01,0.01,09306604000135
23,0.0349,6,0.04,0.01,0.01,09306604000135
24,0.0349,6,0.04,0.01,0.01,09306604000135
1,0.0199,7,0.012,0.006,0.01,09306604000135
2,0.0199,7,0.012,0.006,0.01,09306604000135
3,0.0199,7,0.012,0.006,0.01,09306604000135
4,0.0229,7,0.0135,0.0075,0.01,09306604000135
5,0.0229,7,0.021,0.009,0.01,09306604000135
6,0.0229,7,0.025,0.01,0.01,09306604000135
7,0.0249,7,0.03,0.01,0.01,09306604000135
8,0.0249,7,0.03,0.01,0.01,09306604000135
9,0.0249,7,0.035,0.01,0.01,09306604000135
10,0.0279,7,0.04,0.01,0.01,09306604000135
11,0.0279,7,0.04,0.01,0.01,09306604000135
12,0.0279,7,0.04,0.01,0.01,09306604000135
13,0.0299,7,0.04,0.01,0.01,09306604000135
14,0.0299,7,0.04,0.01,0.01,09306604000135
15,0.0299,7,0.04,0.01,0.01,09306604000135
16,0.0299,7,0.04,0.01,0.01,09306604000135
17,0.0299,7,0.04,0.01,0.01,09306604000135
18,0.0299,7,0.04,0.01,0.01,09306604000135
19,0.0299,7,0.04,0.01,0.01,09306604000135
20,0.0299,7,0.04,0.01,0.01,09306604000135
21,0.0299,7,0.04,0.01,0.01,09306604000135
22,0.0299,7,0.04,0.01,0.01,09306604000135
23,0.0299,7,0.04,0.01,0.01,09306604000135
24,0.0299,7,0.04,0.01,0.01,09306604000135
1,0.0189,8,0.012,0.006,0.01,09306604000135
2,0.0189,8,0.012,0.006,0.01,09306604000135
3,0.0189,8,0.012,0.006,0.01,09306604000135
4,0.0219,8,0.0135,0.0075,0.01,09306604000135
5,0.0219,8,0.021,0.009,0.01,09306604000135
6,0.0219,8,0.025,0.01,0.01,09306604000135
7,0.0239,8,0.03,0.01,0.01,09306604000135
8,0.0239,8,0.03,0.01,0.01,09306604000135
9,0.0239,8,0.035,0.01,0.01,09306604000135
10,0.0269,8,0.04,0.01,0.01,09306604000135
11,0.0269,8,0.04,0.01,0.01,09306604000135
12,0.0269,8,0.04,0.01,0.01,09306604000135
13,0.0289,8,0.04,0.01,0.01,09306604000135
14,0.0289,8,0.04,0.01,0.01,09306604000135
15,0.0289,8,0.04,0.01,0.01,09306604000135
16,0.0289,8,0.04,0.01,0.01,09306604000135
17,0.0289,8,0.04,0.01,0.01,09306604000135
18,0.0289,8,0.04,0.01,0.01,09306604000135
19,0.0289,8,0.04,0.01,0.01,09306604000135
20,0.0289,8,0.04,0.01,0.01,09306604000135
21,0.0289,8,0.04,0.01,0.01,09306604000135
22,0.0289,8,0.04,0.01,0.01,09306604000135
23,0.0289,8,0.04,0.01,0.01,09306604000135
24,0.0289,8,0.04,0.01,0.01,09306604000135
1,0.0599,1,0.012,0.006,0.01,32465248000114
2,0.0599,1,0.012,0.006,0.01,32465248000114
3,0.0599,1,0.012,0.006,0.01,32465248000114
4,0.0629,1,0.0135,0.0075,0.01,32465248000114
5,0.0629,1,0.021,0.009,0.01,32465248000114
6,0.0629,1,0.025,0.01,0.01,32465248000114
7,0.0649,1,0.03,0.01,0.01,32465248000114
8,0.0649,1,0.03,0.01,0.01,32465248000114
9,0.0649,1,0.035,0.01,0.01,32465248000114
10,0.0699,1,0.04,0.01,0.01,32465248000114
11,0.0699,1,0.04,0.01,0.01,32465248000114
12,0.0699,1,0.04,0.01,0.01,32465248000114
13,0.0749,1,0.04,0.01,0.01,32465248000114
14,0.0749,1,0.04,0.01,0.01,32465248000114
15,0.0749,1,0.04,0.01,0.01,32465248000114
16,0.0749,1,0.04,0.01,0.01,32465248000114
17,0.0749,1,0.04,0.01,0.01,32465248000114
18,0.0749,1,0.04,0.01,0.01,32465248000114
19,0.0749,1,0.04,0.01,0.01,32465248000114
20,0.0749,1,0.04,0.01,0.01,32465248000114
21,0.0299,1,0.04,0.01,0.01,32465248000114
22,0.0749,1,0.04,0.01,0.01,32465248000114
23,0.0749,1,0.04,0.01,0.01,32465248000114
24,0.0749,1,0.04,0.01,0.01,32465248000114
1,0.0499,2,0.012,0.006,0.01,32465248000114
2,0.0499,2,0.012,0.006,0.01,32465248000114
3,0.0499,2,0.012,0.006,0.01,32465248000114
4,0.0529,2,0.0135,0.0075,0.01,32465248000114
5,0.0529,2,0.021,0.009,0.01,32465248000114
6,0.0529,2,0.025,0.01,0.01,32465248000114
7,0.0549,2,0.03,0.01,0.01,32465248000114
8,0.0549,2,0.03,0.01,0.01,32465248000114
9,0.0549,2,0.035,0.01,0.01,32465248000114
10,0.0599,2,0.04,0.01,0.01,32465248000114
11,0.0599,2,0.04,0.01,0.01,32465248000114
12,0.0599,2,0.04,0.01,0.01,32465248000114
13,0.0649,2,0.04,0.01,0.01,32465248000114
14,0.0649,2,0.04,0.01,0.01,32465248000114
15,0.0649,2,0.04,0.01,0.01,32465248000114
16,0.0649,2,0.04,0.01,0.01,32465248000114
17,0.0649,2,0.04,0.01,0.01,32465248000114
18,0.0649,2,0.04,0.01,0.01,32465248000114
19,0.0,2,0.04,0.01,0.01,32465248000114
20,0.0649,2,0.04,0.01,0.01,32465248000114
21,0.0649,2,0.04,0.01,0.01,32465248000114
22,0.0649,2,0.04,0.01,0.01,32465248000114
23,0.0649,2,0.04,0.01,0.01,32465248000114
24,0.0649,2,0.04,0.01,0.01,32465248000114
1,0.0429,3,0.012,0.006,0.01,32465248000114
2,0.0429,3,0.012,0.006,0.01,32465248000114
3,0.0429,3,0.012,0.006,0.01,32465248000114
4,0.0449,3,0.0135,0.0075,0.01,32465248000114
5,0.0449,3,0.021,0.009,0.01,32465248000114
6,0.0449,3,0.025,0.01,0.01,32465248000114
7,0.0479,3,0.03,0.01,0.01,32465248000114
8,0.0479,3,0.03,0.01,0.01,32465248000114
9,0.0479,3,0.035,0.01,0.01,32465248000114
10,0.0499,3,0.04,0.01,0.01,32465248000114
11,0.0499,3,0.04,0.01,0.01,32465248000114
12,0.0499,3,0.04,0.01,0.01,32465248000114
13,0.0529,3,0.04,0.01,0.01,32465248000114
14,0.0529,3,0.04,0.01,0.01,32465248000114
15,0.0529,3,0.04,0.01,0.01,32465248000114
16,0.0529,3,0.04,0.01,0.01,32465248000114
17,0.0529,3,0.04,0.01,0.01,32465248000114
18,0.0529,3,0.04,0.01,0.01,32465248000114
19,0.0549,3,0.04,0.01,0.01,32465248000114
20,0.0549,3,0.04,0.01,0.01,32465248000114
21,0.0549,3,0.04,0.01,0.01,32465248000114
22,0.0549,3,0.04,0.01,0.01,32465248000114
23,0.0549,3,0.04,0.01,0.01,32465248000114
24,0.0549,3,0.04,0.01,0.01,32465248000114
1,0.0379,4,0.012,0.006,0.01,32465248000114
2,0.0379,4,0.012,0.006,0.01,32465248000114
3,0.0379,4,0.012,0.006,0.01,32465248000114
4,0.0399,4,0.0135,0.0075,0.01,32465248000114
5,0.0399,4,0.021,0.009,0.01,32465248000114
6,0.0399,4,0.025,0.01,0.01,32465248000114
7,0.0429,4,0.03,0.01,0.01,32465248000114
8,0.0429,4,0.03,0.01,0.01,32465248000114
9,0.0429,4,0.035,0.01,0.01,32465248000114
10,0.0449,4,0.04,0.01,0.01,32465248000114
11,0.0449,4,0.04,0.01,0.01,32465248000114
12,0.0449,4,0.04,0.01,0.01,32465248000114
13,0.0479,4,0.04,0.01,0.01,32465248000114
14,0.0479,4,0.04,0.01,0.01,32465248000114
15,0.0479,4,0.04,0.01,0.01,32465248000114
16,0.0479,4,0.04,0.01,0.01,32465248000114
17,0.0479,4,0.04,0.01,0.01,32465248000114
18,0.0479,4,0.04,0.01,0.01,32465248000114
19,0.0499,4,0.04,0.01,0.01,32465248000114
20,0.0499,4,0.04,0.01,0.01,32465248000114
21,0.0499,4,0.04,0.01,0.01,32465248000114
22,0.0499,4,0.04,0.01,0.01,32465248000114
23,0.0499,4,0.04,0.01,0.01,32465248000114
24,0.0499,4,0.04,0.01,0.01,32465248000114
1,0.0329,5,0.012,0.006,0.01,32465248000114
2,0.0329,5,0.012,0.006,0.01,32465248000114
3,0.0329,5,0.012,0.006,0.01,32465248000114
4,0.0329,5,0.0135,0.0075,0.01,32465248000114
5,0.0329,5,0.021,0.009,0.01,32465248000114
6,0.0329,5,0.025,0.01,0.01,32465248000114
7,0.0349,5,0.03,0.01,0.01,32465248000114
8,0.0349,5,0.03,0.01,0.01,32465248000114
9,0.0349,5,0.035,0.01,0.01,32465248000114
10,0.0379,5,0.04,0.01,0.01,32465248000114
11,0.0379,5,0.04,0.01,0.01,32465248000114
12,0.0379,5,0.04,0.01,0.01,32465248000114
13,0.0399,5,0.04,0.01,0.01,32465248000114
14,0.0399,5,0.04,0.01,0.01,32465248000114
15,0.0399,5,0.04,0.01,0.01,32465248000114
16,0.0399,5,0.04,0.01,0.01,32465248000114
17,0.0399,5,0.04,0.01,0.01,32465248000114
18,0.0399,5,0.04,0.01,0.01,32465248000114
19,0.0429,5,0.04,0.01,0.01,32465248000114
20,0.0429,5,0.04,0.01,0.01,32465248000114
21,0.0429,5,0.04,0.01,0.01,32465248000114
22,0.0429,5,0.04,0.01,0.01,32465248000114
23,0.0429,5,0.04,0.01,0.01,32465248000114
24,0.0429,5,0.04,0.01,0.01,32465248000114
1,0.0249,6,0.012,0.006,0.01,32465248000114
2,0.0249,6,0.012,0.006,0.01,32465248000114
3,0.0249,6,0.012,0.006,0.01,32465248000114
4,0.0249,6,0.0135,0.0075,0.01,32465248000114
5,0.0249,6,0.021,0.009,0.01,32465248000114
6,0.0249,6,0.025,0.01,0.01,32465248000114
7,0.0279,6,0.03,0.01,0.01,32465248000114
8,0.0279,6,0.03,0.01,0.01,32465248000114
9,0.0279,6,0.035,0.01,0.01,32465248000114
10,0.0299,6,0.04,0.01,0.01,32465248000114
11,0.0299,6,0.04,0.01,0.01,32465248000114
12,0.0299,6,0.04,0.01,0.01,32465248000114
13,0.0329,6,0.04,0.01,0.01,32465248000114
14,0.0329,6,0.04,0.01,0.01,32465248000114
15,0.0329,6,0.04,0.01,0.01,32465248000114
16,0.0329,6,0.04,0.01,0.01,32465248000114
17,0.0329,6,0.04,0.01,0.01,32465248000114
18,0.0329,6,0.04,0.01,0.01,32465248000114
19,0.0349,6,0.04,0.01,0.01,32465248000114
20,0.0349,6,0.04,0.01,0.01,32465248000114
21,0.0349,6,0.04,0.01,0.01,32465248000114
22,0.0349,6,0.04,0.01,0.01,32465248000114
23,0.0349,6,0.04,0.01,0.01,32465248000114
24,0.0349,6,0.04,0.01,0.01,32465248000114
1,0.0199,7,0.012,0.006,0.01,32465248000114
2,0.0199,7,0.012,0.006,0.01,32465248000114
3,0.0199,7,0.012,0.006,0.01,32465248000114
4,0.0229,7,0.0135,0.0075,0.01,32465248000114
5,0.0229,7,0.021,0.009,0.01,32465248000114
6,0.0229,7,0.025,0.01,0.01,32465248000114
7,0.0249,7,0.03,0.01,0.01,32465248000114
8,0.0249,7,0.03,0.01,0.01,32465248000114
9,0.0249,7,0.035,0.01,0.01,32465248000114
10,0.0279,7,0.04,0.01,0.01,32465248000114
11,0.0279,7,0.04,0.01,0.01,32465248000114
12,0.0279,7,0.04,0.01,0.01,32465248000114
13,0.0299,7,0.04,0.01,0.01,32465248000114
14,0.0299,7,0.04,0.01,0.01,32465248000114
15,0.0299,7,0.04,0.01,0.01,32465248000114
16,0.0299,7,0.04,0.01,0.01,32465248000114
17,0.0299,7,0.04,0.01,0.01,32465248000114
18,0.0299,7,0.04,0.01,0.01,32465248000114
19,0.0299,7,0.04,0.01,0.01,32465248000114
20,0.0299,7,0.04,0.01,0.01,32465248000114
21,0.0299,7,0.04,0.01,0.01,32465248000114
22,0.0299,7,0.04,0.01,0.01,32465248000114
23,0.0299,7,0.04,0.01,0.01,32465248000114
24,0.0299,7,0.04,0.01,0.01,32465248000114
1,0.0189,8,0.012,0.006,0.01,32465248000114
2,0.0189,8,0.012,0.006,0.01,32465248000114
3,0.0189,8,0.012,0.006,0.01,32465248000114
4,0.0219,8,0.0135,0.0075,0.01,32465248000114
5,0.0219,8,0.021,0.009,0.01,32465248000114
6,0.0219,8,0.025,0.01,0.01,32465248000114
7,0.0239,8,0.03,0.01,0.01,32465248000114
8,0.0239,8,0.03,0.01,0.01,32465248000114
9,0.0239,8,0.035,0.01,0.01,32465248000114
10,0.0269,8,0.04,0.01,0.01,32465248000114
11,0.0269,8,0.04,0.01,0.01,32465248000114
12,0.0269,8,0.04,0.01,0.01,32465248000114
13,0.0289,8,0.04,0.01,0.01,32465248000114
14,0.0289,8,0.04,0.01,0.01,32465248000114
15,0.0289,8,0.04,0.01,0.01,32465248000114
16,0.0289,8,0.04,0.01,0.01,32465248000114
17,0.0289,8,0.04,0.01,0.01,32465248000114
18,0.0289,8,0.04,0.01,0.01,32465248000114
19,0.0289,8,0.04,0.01,0.01,32465248000114
20,0.0289,8,0.04,0.01,0.01,32465248000114
21,0.0289,8,0.04,0.01,0.01,32465248000114
22,0.0289,8,0.04,0.01,0.01,32465248000114
23,0.0289,8,0.04,0.01,0.01,32465248000114
24,0.0289,8,0.04,0.01,0.01,32465248000114
1,0.0599,1,0.012,0.006,0.01,33546628000146
2,0.0599,1,0.012,0.006,0.01,33546628000146
3,0.0599,1,0.012,0.006,0.01,33546628000146
4,0.0629,1,0.0135,0.0075,0.01,33546628000146
5,0.0629,1,0.021,0.009,0.01,33546628000146
6,0.0629,1,0.025,0.01,0.01,33546628000146
7,0.0649,1,0.03,0.01,0.01,33546628000146
8,0.0649,1,0.03,0.01,0.01,33546628000146
9,0.0649,1,0.035,0.01,0.01,33546628000146
10,0.0699,1,0.04,0.01,0.01,33546628000146
11,0.0699,1,0.04,0.01,0.01,33546628000146
12,0.0699,1,0.04,0.01,0.01,33546628000146
13,0.0749,1,0.04,0.01,0.01,33546628000146
14,0.0749,1,0.04,0.01,0.01,33546628000146
15,0.0749,1,0.04,0.01,0.01,33546628000146
16,0.0749,1,0.04,0.01,0.01,33546628000146
17,0.0749,1,0.04,0.01,0.01,33546628000146
18,0.0749,1,0.04,0.01,0.01,33546628000146
19,0.0749,1,0.04,0.01,0.01,33546628000146
20,0.0749,1,0.04,0.01,0.01,33546628000146
21,0.0299,1,0.04,0.01,0.01,33546628000146
22,0.0749,1,0.04,0.01,0.01,33546628000146
23,0.0749,1,0.04,0.01,0.01,33546628000146
24,0.0749,1,0.04,0.01,0.01,33546628000146
1,0.0499,2,0.012,0.006,0.01,33546628000146
2,0.0499,2,0.012,0.006,0.01,33546628000146
3,0.0499,2,0.012,0.006,0.01,33546628000146
4,0.0529,2,0.0135,0.0075,0.01,33546628000146
5,0.0529,2,0.021,0.009,0.01,33546628000146
6,0.0529,2,0.025,0.01,0.01,33546628000146
7,0.0549,2,0.03,0.01,0.01,33546628000146
8,0.0549,2,0.03,0.01,0.01,33546628000146
9,0.0549,2,0.035,0.01,0.01,33546628000146
10,0.0599,2,0.04,0.01,0.01,33546628000146
11,0.0599,2,0.04,0.01,0.01,33546628000146
12,0.0599,2,0.04,0.01,0.01,33546628000146
13,0.0649,2,0.04,0.01,0.01,33546628000146
14,0.0649,2,0.04,0.01,0.01,33546628000146
15,0.0649,2,0.04,0.01,0.01,33546628000146
16,0.0649,2,0.04,0.01,0.01,33546628000146
17,0.0649,2,0.04,0.01,0.01,33546628000146
18,0.0649,2,0.04,0.01,0.01,33546628000146
19,0.0,2,0.04,0.01,0.01,33546628000146
20,0.0649,2,0.04,0.01,0.01,33546628000146
21,0.0649,2,0.04,0.01,0.01,33546628000146
22,0.0649,2,0.04,0.01,0.01,33546628000146
23,0.0649,2,0.04,0.01,0.01,33546628000146
24,0.0649,2,0.04,0.01,0.01,33546628000146
1,0.0429,3,0.012,0.006,0.01,33546628000146
2,0.0429,3,0.012,0.006,0.01,33546628000146
3,0.0429,3,0.012,0.006,0.01,33546628000146
4,0.0449,3,0.0135,0.0075,0.01,33546628000146
5,0.0449,3,0.021,0.009,0.01,33546628000146
6,0.0449,3,0.025,0.01,0.01,33546628000146
7,0.0479,3,0.03,0.01,0.01,33546628000146
8,0.0479,3,0.03,0.01,0.01,33546628000146
9,0.0479,3,0.035,0.01,0.01,33546628000146
10,0.0499,3,0.04,0.01,0.01,33546628000146
11,0.0499,3,0.04,0.01,0.01,33546628000146
12,0.0499,3,0.04,0.01,0.01,33546628000146
13,0.0529,3,0.04,0.01,0.01,33546628000146
14,0.0529,3,0.04,0.01,0.01,33546628000146
15,0.0529,3,0.04,0.01,0.01,33546628000146
16,0.0529,3,0.04,0.01,0.01,33546628000146
17,0.0529,3,0.04,0.01,0.01,33546628000146
18,0.0529,3,0.04,0.01,0.01,33546628000146
19,0.0549,3,0.04,0.01,0.01,33546628000146
20,0.0549,3,0.04,0.01,0.01,33546628000146
21,0.0549,3,0.04,0.01,0.01,33546628000146
22,0.0549,3,0.04,0.01,0.01,33546628000146
23,0.0549,3,0.04,0.01,0.01,33546628000146
24,0.0549,3,0.04,0.01,0.01,33546628000146
1,0.0379,4,0.012,0.006,0.01,33546628000146
2,0.0379,4,0.012,0.006,0.01,33546628000146
3,0.0379,4,0.012,0.006,0.01,33546628000146
4,0.0399,4,0.0135,0.0075,0.01,33546628000146
5,0.0399,4,0.021,0.009,0.01,33546628000146
6,0.0399,4,0.025,0.01,0.01,33546628000146
7,0.0429,4,0.03,0.01,0.01,33546628000146
8,0.0429,4,0.03,0.01,0.01,33546628000146
9,0.0429,4,0.035,0.01,0.01,33546628000146
10,0.0449,4,0.04,0.01,0.01,33546628000146
11,0.0449,4,0.04,0.01,0.01,33546628000146
12,0.0449,4,0.04,0.01,0.01,33546628000146
13,0.0479,4,0.04,0.01,0.01,33546628000146
14,0.0479,4,0.04,0.01,0.01,33546628000146
15,0.0479,4,0.04,0.01,0.01,33546628000146
16,0.0479,4,0.04,0.01,0.01,33546628000146
17,0.0479,4,0.04,0.01,0.01,33546628000146
18,0.0479,4,0.04,0.01,0.01,33546628000146
19,0.0499,4,0.04,0.01,0.01,33546628000146
20,0.0499,4,0.04,0.01,0.01,33546628000146
21,0.0499,4,0.04,0.01,0.01,33546628000146
22,0.0499,4,0.04,0.01,0.01,33546628000146
23,0.0499,4,0.04,0.01,0.01,33546628000146
24,0.0499,4,0.04,0.01,0.01,33546628000146
1,0.0329,5,0.012,0.006,0.01,33546628000146
2,0.0329,5,0.012,0.006,0.01,33546628000146
3,0.0329,5,0.012,0.006,0.01,33546628000146
4,0.0329,5,0.0135,0.0075,0.01,33546628000146
5,0.0329,5,0.021,0.009,0.01,33546628000146
6,0.0329,5,0.025,0.01,0.01,33546628000146
7,0.0349,5,0.03,0.01,0.01,33546628000146
8,0.0349,5,0.03,0.01,0.01,33546628000146
9,0.0349,5,0.035,0.01,0.01,33546628000146
10,0.0379,5,0.04,0.01,0.01,33546628000146
11,0.0379,5,0.04,0.01,0.01,33546628000146
12,0.0379,5,0.04,0.01,0.01,33546628000146
13,0.0399,5,0.04,0.01,0.01,33546628000146
14,0.0399,5,0.04,0.01,0.01,33546628000146
15,0.0399,5,0.04,0.01,0.01,33546628000146
16,0.0399,5,0.04,0.01,0.01,33546628000146
17,0.0399,5,0.04,0.01,0.01,33546628000146
18,0.0399,5,0.04,0.01,0.01,33546628000146
19,0.0429,5,0.04,0.01,0.01,33546628000146
20,0.0429,5,0.04,0.01,0.01,33546628000146
21,0.0429,5,0.04,0.01,0.01,33546628000146
22,0.0429,5,0.04,0.01,0.01,33546628000146
23,0.0429,5,0.04,0.01,0.01,33546628000146
24,0.0429,5,0.04,0.01,0.01,33546628000146
1,0.0249,6,0.012,0.006,0.01,33546628000146
2,0.0249,6,0.012,0.006,0.01,33546628000146
3,0.0249,6,0.012,0.006,0.01,33546628000146
4,0.0249,6,0.0135,0.0075,0.01,33546628000146
5,0.0249,6,0.021,0.009,0.01,33546628000146
6,0.0249,6,0.025,0.01,0.01,33546628000146
7,0.0279,6,0.03,0.01,0.01,33546628000146
8,0.0279,6,0.03,0.01,0.01,33546628000146
9,0.0279,6,0.035,0.01,0.01,33546628000146
10,0.0299,6,0.04,0.01,0.01,33546628000146
11,0.0299,6,0.04,0.01,0.01,33546628000146
12,0.0299,6,0.04,0.01,0.01,33546628000146
13,0.0329,6,0.04,0.01,0.01,33546628000146
14,0.0329,6,0.04,0.01,0.01,33546628000146
15,0.0329,6,0.04,0.01,0.01,33546628000146
16,0.0329,6,0.04,0.01,0.01,33546628000146
17,0.0329,6,0.04,0.01,0.01,33546628000146
18,0.0329,6,0.04,0.01,0.01,33546628000146
19,0.0349,6,0.04,0.01,0.01,33546628000146
20,0.0349,6,0.04,0.01,0.01,33546628000146
21,0.0349,6,0.04,0.01,0.01,33546628000146
22,0.0349,6,0.04,0.01,0.01,33546628000146
23,0.0349,6,0.04,0.01,0.01,33546628000146
24,0.0349,6,0.04,0.01,0.01,33546628000146
1,0.0199,7,0.012,0.006,0.01,33546628000146
2,0.0199,7,0.012,0.006,0.01,33546628000146
3,0.0199,7,0.012,0.006,0.01,33546628000146
4,0.0229,7,0.0135,0.0075,0.01,33546628000146
5,0.0229,7,0.021,0.009,0.01,33546628000146
6,0.0229,7,0.025,0.01,0.01,33546628000146
7,0.0249,7,0.03,0.01,0.01,33546628000146
8,0.0249,7,0.03,0.01,0.01,33546628000146
9,0.0249,7,0.035,0.01,0.01,33546628000146
10,0.0279,7,0.04,0.01,0.01,33546628000146
11,0.0279,7,0.04,0.01,0.01,33546628000146
12,0.0279,7,0.04,0.01,0.01,33546628000146
13,0.0299,7,0.04,0.01,0.01,33546628000146
14,0.0299,7,0.04,0.01,0.01,33546628000146
15,0.0299,7,0.04,0.01,0.01,33546628000146
16,0.0299,7,0.04,0.01,0.01,33546628000146
17,0.0299,7,0.04,0.01,0.01,33546628000146
18,0.0299,7,0.04,0.01,0.01,33546628000146
19,0.0299,7,0.04,0.01,0.01,33546628000146
20,0.0299,7,0.04,0.01,0.01,33546628000146
21,0.0299,7,0.04,0.01,0.01,33546628000146
22,0.0299,7,0.04,0.01,0.01,33546628000146
23,0.0299,7,0.04,0.01,0.01,33546628000146
24,0.0299,7,0.04,0.01,0.01,33546628000146
1,0.0189,8,0.012,0.006,0.01,33546628000146
2,0.0189,8,0.012,0.006,0.01,33546628000146
3,0.0189,8,0.012,0.006,0.01,33546628000146
4,0.0219,8,0.0135,0.0075,0.01,33546628000146
5,0.0219,8,0.021,0.009,0.01,33546628000146
6,0.0219,8,0.025,0.01,0.01,33546628000146
7,0.0239,8,0.03,0.01,0.01,33546628000146
8,0.0239,8,0.03,0.01,0.01,33546628000146
9,0.0239,8,0.035,0.01,0.01,33546628000146
10,0.0269,8,0.04,0.01,0.01,33546628000146
11,0.0269,8,0.04,0.01,0.01,33546628000146
12,0.0269,8,0.04,0.01,0.01,33546628000146
13,0.0289,8,0.04,0.01,0.01,33546628000146
14,0.0289,8,0.04,0.01,0.01,33546628000146
15,0.0289,8,0.04,0.01,0.01,33546628000146
16,0.0289,8,0.04,0.01,0.01,33546628000146
17,0.0289,8,0.04,0.01,0.01,33546628000146
18,0.0289,8,0.04,0.01,0.01,33546628000146
19,0.0289,8,0.04,0.01,0.01,33546628000146
20,0.0289,8,0.04,0.01,0.01,33546628000146
21,0.0289,8,0.04,0.01,0.01,33546628000146
22,0.0289,8,0.04,0.01,0.01,33546628000146
23,0.0289,8,0.04,0.01,0.01,33546628000146
24,0.0289,8,0.04,0.01,0.01,33546628000146
1,0.0599,1,0.012,0.006,0.01,30992707000192
2,0.0599,1,0.012,0.006,0.01,30992707000192
3,0.0599,1,0.012,0.006,0.01,30992707000192
4,0.0629,1,0.0135,0.0075,0.01,30992707000192
5,0.0629,1,0.021,0.009,0.01,30992707000192
6,0.0629,1,0.025,0.01,0.01,30992707000192
7,0.0649,1,0.03,0.01,0.01,30992707000192
8,0.0649,1,0.03,0.01,0.01,30992707000192
9,0.0649,1,0.035,0.01,0.01,30992707000192
10,0.0699,1,0.04,0.01,0.01,30992707000192
11,0.0699,1,0.04,0.01,0.01,30992707000192
12,0.0699,1,0.04,0.01,0.01,30992707000192
13,0.0749,1,0.04,0.01,0.01,30992707000192
14,0.0749,1,0.04,0.01,0.01,30992707000192
15,0.0749,1,0.04,0.01,0.01,30992707000192
16,0.0749,1,0.04,0.01,0.01,30992707000192
17,0.0749,1,0.04,0.01,0.01,30992707000192
18,0.0749,1,0.04,0.01,0.01,30992707000192
19,0.0749,1,0.04,0.01,0.01,30992707000192
20,0.0749,1,0.04,0.01,0.01,30992707000192
21,0.0299,1,0.04,0.01,0.01,30992707000192
22,0.0749,1,0.04,0.01,0.01,30992707000192
23,0.0749,1,0.04,0.01,0.01,30992707000192
24,0.0749,1,0.04,0.01,0.01,30992707000192
1,0.0499,2,0.012,0.006,0.01,30992707000192
2,0.0499,2,0.012,0.006,0.01,30992707000192
3,0.0499,2,0.012,0.006,0.01,30992707000192
4,0.0529,2,0.0135,0.0075,0.01,30992707000192
5,0.0529,2,0.021,0.009,0.01,30992707000192
6,0.0529,2,0.025,0.01,0.01,30992707000192
7,0.0549,2,0.03,0.01,0.01,30992707000192
8,0.0549,2,0.03,0.01,0.01,30992707000192
9,0.0549,2,0.035,0.01,0.01,30992707000192
10,0.0599,2,0.04,0.01,0.01,30992707000192
11,0.0599,2,0.04,0.01,0.01,30992707000192
12,0.0599,2,0.04,0.01,0.01,30992707000192
13,0.0649,2,0.04,0.01,0.01,30992707000192
14,0.0649,2,0.04,0.01,0.01,30992707000192
15,0.0649,2,0.04,0.01,0.01,30992707000192
